name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;182;0;647;3075;1582;3075;1397;0
header;131;132;131;175;1762;175;1762;132
A;1230;69;1230;70;1231;70;1231;69
A;698;122;698;126;706;126;706;122
A;939;200;939;229;960;229;960;200
B;1284;299;1284;319;1301;319;1301;299
A;766;421;766;424;769;424;769;421
A;285;662;285;668;291;668;291;662
B;933;865;933;896;956;896;956;865
A;792;888;792;922;814;922;814;888
D;1106;888;1106;915;1139;915;1139;888
A;930;1089;930;1090;931;1090;931;1089
C;931;1534;931;1564;953;1564;953;1534
B;1096;1622;1096;1638;1106;1638;1106;1622
A;780;1721;780;1728;787;1728;787;1721
A;1202;1824;1202;1836;1209;1836;1209;1824
B;1270;1857;1270;1876;1283;1876;1283;1857
A;1279;1963;1279;1969;1286;1969;1286;1963
A;1347;1970;1347;1970;1348;1970;1348;1970
A;497;2083;497;2109;511;2109;511;2083
A;902;2084;902;2110;917;2110;917;2084
D;932;2209;932;2236;954;2236;954;2209
B;1136;2363;1136;2382;1150;2382;1150;2363
A;845;2595;845;2602;852;2602;852;2595
A;1542;2752;1542;2752;1542;2752;1542;2752
