name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;666;0;759;3087;989;3087;989;0
header;130;187;130;222;1766;222;1766;187
A;944;247;944;273;964;273;964;247
A;728;266;728;277;733;277;733;266
A;863;404;863;406;866;406;866;404
A;704;813;704;821;711;821;711;813
B;947;918;947;946;969;946;969;918
A;713;1371;713;1375;718;1375;718;1371
C;950;1633;950;1661;971;1661;971;1633
A;969;1698;969;1700;971;1700;971;1698
A;950;1970;950;1971;952;1971;952;1970
A;737;2169;737;2175;742;2175;742;2169
D;956;2304;956;2331;977;2331;977;2304
C;757;2573;757;2599;775;2599;775;2573
